trade_date,PC1,PC2,PC3
2020-10-06,0.18295211651609083,-0.05224953194498227,0.08804376908873005
2020-10-07,0.2290246916425949,-0.06864848570341205,0.058069175778811044
2020-10-08,0.39781572640143525,-0.10413726944335347,0.027023528745893387
2020-10-09,0.6037619622281933,-0.11409742948101607,-0.08753110582752083
2020-10-12,0.3725270854639954,-0.16075485349848487,-0.10177125386119425
2020-10-13,0.31714636319798045,-0.1251224368020277,-0.07157195960657943
2020-10-14,0.2079549159432398,-0.09024296891544673,-0.02791320565036065
2020-10-15,0.27368662252983644,-0.15863061948242196,-0.04918325831444712
2020-10-16,0.17499402962233798,-0.2342695127780778,-0.029671441392355995
2020-10-19,0.07003293061704856,-0.19657236226359487,-0.004141782969915545
2020-10-21,0.4029754908393959,-0.13369448508180784,-0.1316999357630874
2020-10-22,0.29820977837456863,-0.08465027730598432,-0.13304982492828354
2020-10-23,0.2633946377344229,-0.06897061925403931,-0.11285736557965032
2020-10-26,0.19376435645413143,-0.03761130315014934,-0.07247244688238393
2020-10-27,0.21185349063693465,-0.053214634452361444,-0.04702807168354056
2020-10-28,0.20585775856973193,-0.030994008835270606,0.014720405990885217
2020-10-29,0.23682184102998458,0.0054081832227584874,0.01983944371245122
2020-10-30,0.24052502918321722,0.03108946042450316,0.027604125266907954
2020-11-02,0.2731954959360533,-0.014451422120325085,0.043848646522501304
2020-11-03,0.2642191223522987,-0.029428611017481024,0.04505911796659875
2020-11-04,0.24573921508857105,-0.03651939423795013,0.07337383794302865
2020-11-05,0.20214308740513293,-0.024469867821820465,0.06789722114812267
2020-11-06,0.15275809720632072,-0.011058076742454128,0.0363480377283117
2020-11-09,0.16473807832935983,-0.023293909761441023,-0.02620742090884573
2020-11-10,0.06590909840656725,-0.053375093960572904,-0.03456092207379281
2020-11-11,0.09122070536673986,-0.06116834633583109,-0.027649132890093565
2020-11-12,0.10509097431145828,-0.11179477848113993,-0.04501715886916607
2020-11-13,0.1309182583564831,-0.11024620721504605,-0.0030576500620076693
2020-11-16,0.16130766420671544,-0.1400906051562336,0.02175853371077405
2020-11-18,0.16349985460782684,-0.021119196090290972,-0.008481815856433237
2020-11-19,0.16349985460782684,-0.021119196090290972,-0.008481815856433237
2020-11-20,0.20059605615057632,-0.05249533874587667,-0.03724593772225478
2020-11-23,0.15627738183045747,-0.028929275017244876,0.010050770158710885
2020-11-24,0.18087792516531565,-0.05741140829519575,0.008794387306587593
2020-11-25,0.13110216188557897,-0.06669373173851065,0.031004299062049868
2020-11-26,0.1894750086795121,-0.09733375213591584,0.00040151432606922756
2020-11-27,0.2515510436266779,-0.10229249533157639,-0.02243658885545468
2020-11-30,0.24348112020869997,-0.08523374606469902,-0.03993749296317133
2020-12-01,0.2564924555014435,-0.07878593180098178,-0.032397512353410436
2020-12-02,0.28446441343377793,-0.04737613604200466,-0.02687498415047864
2020-12-03,0.3194634576030196,-0.01950331861741424,-0.013005494375054279
2020-12-04,0.2570671321114638,-0.012539341801765153,-0.052094658404626154
2020-12-07,0.1448950433401714,-0.014857688429430947,-0.06897391067873575
2020-12-08,0.03955465426532386,-0.03206007065282405,-0.0506266537927162
2020-12-09,0.08933041754506055,-0.022777747209509168,-0.07283656554817847
2020-12-10,0.12656300610310417,-0.09971159896161881,-0.07373536932696179
2020-12-11,0.11107522336729467,-0.10180998588303598,-0.045824139831897696
2020-12-14,0.03840530104528322,-0.16455325065125734,-0.011232361690284763
2020-12-16,0.3187753600004379,-0.10460303595049651,-0.14305665983426516
2020-12-17,0.31597862201298194,-0.09824837498820786,-0.16953271694053598
2020-12-18,0.3565826251685018,-0.11529029770338954,-0.16365260966426418
2020-12-21,0.27405594391747506,-0.07712947786337446,-0.13474710078698282
2020-12-22,0.25256352452959197,-0.0994243664927108,-0.14816685197363702
2020-12-23,0.31558784893205744,-0.12094248951088911,-0.11577362176526272
2020-12-24,0.2990572290151772,-0.1095191054998156,-0.0970163348054228
2020-12-29,0.35174236900209843,-0.08690104137591069,-0.08450131932251825
2020-12-30,0.27288668840302965,-0.04465160671553134,-0.07902011740028862
2020-12-31,0.20626001466202273,-0.04050531252778417,-0.09998018589608218
2021-01-04,0.19955321896950556,-0.038973567813386005,-0.04639988025747893
2021-01-05,0.3335291130882002,-0.05878269350138243,-0.057253067941763415
2021-01-06,0.3335291130882002,-0.05878269350138243,-0.057253067941763415
2021-01-07,0.22785695045759635,-0.041774423889592224,-0.039891581555145494
2021-01-08,0.2361222604160365,-0.04748611589512897,-0.049270225035065465
2021-01-11,0.22429014931965788,-0.11301341018786083,-0.019790945022563965
2021-01-12,0.3433169038101279,-0.18998993558631194,-0.08956817701171357
2021-01-13,0.2919826262644683,-0.19509231173848826,-0.11155992741493459
2021-01-14,0.41731392035516474,-0.264089278158824,-0.12021687315572008
2021-01-15,0.3304419555326785,-0.24199545894655314,-0.06924283953443622
2021-01-18,0.45795395701311997,-0.15981559808575146,-0.047198638130734764
2021-01-20,0.6343467546188879,-0.13259477016086302,-0.08959446964237568
2021-01-21,0.5564626463915227,-0.12772918026663105,-0.1007724041768835
2021-01-22,0.5735089433932551,-0.12981074063635248,-0.0844819715132643
2021-01-25,0.527436368266751,-0.11341178687792271,-0.054507378203345294
2021-01-26,0.530233106254207,-0.11976644784021133,-0.02803132109707446
2021-01-27,0.47837166861232877,-0.10200522941854491,-0.02412929441206046
2021-01-28,0.6659927920782818,-0.10437471753358904,0.02181489364151625
2021-01-29,0.6065472172042828,-0.08824667222810988,-0.0001135520095558297
2021-02-01,0.5475055963069612,-0.06347592384779807,-0.04709075674121305
2021-02-02,0.624499964371792,-0.05829229443379802,-0.0025344948977507175
2021-02-03,0.6753185648325994,-0.06253174192297385,-0.015590464117988895
2021-02-04,0.5727863967565743,-0.11829420332385036,-0.031708646837392634
2021-02-05,0.7394917571532732,-0.12673944519881047,-0.08106217894075868
2021-02-08,0.7825132082266909,-0.20503556161415673,-0.05588841609463696
2021-02-09,0.7577172783513705,-0.1879004855975465,-0.027752485654877094
2021-02-10,0.6432641286774743,-0.17452234762157162,-0.03606007541179835
2021-02-11,0.6777360127504973,-0.12378593562313848,0.003703191451861005
2021-02-12,0.9653354494366129,-0.18318746559248197,0.05164285344081874
2021-02-15,1.1106752940806357,-0.05770093605603933,-0.01754070284240714
2021-02-17,0.8940447159092034,-0.19870674774651384,-0.1628636982427189
2021-02-18,0.9386836807737122,-0.2242780450951342,-0.1482331389125888
2021-02-19,1.079366370584924,-0.24561891549752884,-0.21266663223547652
2021-02-22,0.9423983519383112,-0.23080218610858433,-0.20140995406982629
2021-02-23,0.8870176296722962,-0.19516976941212713,-0.17121065981521144
2021-02-24,1.0062168046804958,-0.19638840111884812,-0.1459844459686093
2021-02-25,0.9721242106770308,-0.1922252803794052,-0.1785653112958477
2021-02-26,0.8863425995494172,-0.09454304752656567,-0.1122407041023205
2021-03-01,0.8982996146497235,-0.04236804411516299,-0.05291316931608958
2021-03-02,1.080949435341916,-0.09627784178521849,-0.040385345616385654
2021-03-03,0.918142649638912,-0.0508042654471731,-0.010146679546199546
2021-03-04,0.8979088415687991,-0.06506215863784423,0.000845925859183717
2021-03-05,0.8632178226597592,-0.061897517158197204,-0.03165424137178278
2021-03-08,0.9680662829453092,-0.11928506931557692,-0.0654327699263177
2021-03-09,0.9355322032077672,-0.11930189586727263,-0.053811973094872886
2021-03-10,0.8754054556074488,-0.09582898544006947,-0.04053130292993895
2021-03-11,0.7971420573105255,-0.14586292828371358,-0.05889163900086766
2021-03-12,0.9640313212363202,-0.11075569468213825,-0.07418322198017603
2021-03-15,0.9905336354042242,-0.20983384530160584,-0.09119366888590862
2021-03-17,0.9439568662042341,-0.23498213339972296,-0.15720829191114294
2021-03-18,1.013059987388307,-0.2434778549297702,-0.17169943352017436
2021-03-19,1.0543750541691415,-0.23983089674225916,-0.15765115420807999
2021-03-22,0.9374454570521793,-0.22210333142398414,-0.13050753386017633
2021-03-23,0.8099694890741731,-0.1829675894965317,-0.08541360751516427
2021-03-24,0.6957117259407392,-0.15824239425921618,-0.12060074485972214
2021-03-25,0.7961107031408211,-0.16454657556641772,-0.12898707824778596
2021-03-26,0.7961107031408211,-0.16454657556641772,-0.12898707824778596
2021-03-29,0.7352728919151883,-0.16176254604190715,-0.12387458011867453
2021-03-30,0.6320656937162842,-0.11689828555722229,-0.08102280712518736
2021-03-31,0.6512566646053263,-0.08911862143406048,-0.10116935506579473
2021-04-01,0.7018798785256715,-0.10470512618457684,-0.08734577669839631
2021-04-06,0.7862753959050917,-0.12244951805454754,-0.10286860021485505
2021-04-07,0.6841110348872582,-0.0911070285023533,-0.05086288468614387
2021-04-08,0.696079532998931,-0.07113744330614537,-0.05247684661160713
2021-04-09,0.6482530570660416,-0.061905599517917645,-0.03982436787273477
2021-04-12,0.5628261855169171,-0.06284485493065108,-0.09439698360319419
2021-04-13,0.5401159300037383,-0.07275332077902212,-0.047953168092986
2021-04-14,0.63224959724538,-0.07334581008068687,-0.04696085800112984
2021-04-15,0.7387692105165924,-0.11522290788630833,-0.02828885426488702
2021-04-16,0.7801432768225948,-0.05467118334093276,-0.06898544062746755
2021-04-19,0.6911496041355316,-0.1268494250519348,-0.10345741982534547
2021-04-21,0.7698811630035055,-0.15658384313999799,-0.05624599516797694
2021-04-22,0.735261408903822,-0.12955712782671241,-0.0629330834069803
2021-04-23,0.7577762778765386,-0.13099571923968192,-0.08249735132955185
2021-04-26,0.7400189172494916,-0.1496030397726532,-0.10695595602899369
2021-04-27,0.6260814446604478,-0.12688307815532626,-0.0802158261624557
2021-04-28,0.7039770358991794,-0.16395408626475297,-0.12997938833964215
2021-04-29,0.6999305911788241,-0.1232192934161195,-0.07778834368180636
2021-04-30,0.6587994279270856,-0.08331377612709513,-0.05777467386984308
2021-05-04,0.6209921627590216,-0.07262651437420208,-0.03717872403984405
2021-05-05,0.5824738339656433,-0.08262813352400175,-0.024750946245667524
2021-05-06,0.6616076489259078,-0.12187385530457853,-0.09224011347526638
2021-05-07,0.6215193228552403,-0.09549010894804486,-0.06307250112807906
2021-05-10,0.47876244169325316,-0.07931111489586368,-0.07788838958733373
2021-05-11,0.3162399130322038,-0.157158374966061,-0.052860584054765326
2021-05-12,0.26301534766486484,-0.12387015199191535,-0.12003976711607126
2021-05-13,0.1432775295490803,-0.06758250749615692,-0.05843070716274418
2021-05-14,-0.1415956516861137,-0.039234986631771746,0.035792050340938006
2021-05-17,-0.13247140807569868,-0.10202092504633459,0.0015054002721846445
2021-05-19,0.1513474529670582,-0.08464125676303429,-0.04092980305502753
2021-05-20,0.2290476576653276,-0.13305932213380164,-0.06381381764457726
2021-05-21,0.31871636047526974,-0.1615078023083611,-0.08831179415959028
2021-05-24,0.25402749106974387,-0.10664192267387648,-0.05788779896027964
2021-05-25,0.2580624527787328,-0.11517129730731517,-0.04913734690642131
2021-05-26,0.24257467004292332,-0.11726968422873231,-0.021226117411357236
2021-05-27,0.19473409760271695,-0.11297771006903337,0.014563633804776733
2021-05-28,0.18608062805930312,-0.09281484474245426,0.11550559669440247
2021-06-01,0.2038494716977164,-0.1064129424246778,0.07902270468215006
2021-06-02,0.09242982046209974,-0.09221408034042902,0.052747415583997405
2021-06-03,0.02803135070196885,-0.06738718035034967,0.10172139014257524
2021-06-04,0.08835348484274942,-0.07951303351621224,0.06156117239000466
2021-06-07,0.05263189403682703,-0.09586931362830055,0.10046500729045196
2021-06-08,-0.06304799634723579,-0.11252188019637036,0.04894152587424902
2021-06-09,-0.03136136725030237,-0.0876362254508434,0.001287238919943396
2021-06-10,-0.11451866090818957,-0.07206654725202273,-0.0009155426160102368
2021-06-11,-0.14054133149367662,-0.08496217577945721,-0.015995503835532016
2021-06-14,-0.2574709286106388,-0.0672346104611822,0.011148116512371707
2021-06-16,-0.020755996864090357,-0.052139635702156274,-0.07140793275183978
2021-06-17,0.007547734624000441,-0.05494049177836249,-0.06489963404950634
2021-06-18,0.04112465154261319,-0.06844543615915745,-0.06736648834572706
2021-06-21,0.1077628082949865,-0.1047971485620994,-0.10734791656162766
2021-06-22,0.07119376684845555,-0.09628460048035643,-0.10447757178404113
2021-06-23,-0.05010256553325192,-0.0358170086934594,-0.08707017398939736
2021-06-24,0.009508504982214222,-0.06863174276201466,-0.13539856377779047
2021-06-25,0.0376168499298428,-0.08277965609956148,-0.10201071748782041
2021-06-28,0.007032057539148234,-0.06428231541971456,-0.0999473536729655
2021-06-29,0.16932316615730003,-0.119097715399112,-0.1652337393666107
2021-06-30,0.21891502590794087,-0.15336786743233255,-0.22150560024613056
2021-07-01,-0.018599839965414342,-0.05448382942446782,-0.16878641006776052
2021-07-02,-0.06743665266896427,-0.01047246204596236,-0.07749910880329153
2021-07-05,-0.08891129397202525,-0.015779648198853826,-0.09319237555448805
2021-07-06,-0.079046095837279,-0.029842959686270952,-0.07593356573559323
2021-07-07,-0.14440909170774446,0.012877079279007272,-0.01856546447162604
2021-07-08,-0.2280665215737206,0.007329713042942371,-0.029295424163352193
2021-07-09,-0.24615449459911234,-0.011049139809802412,-0.05337888312358893
2021-07-12,-0.14945870555226307,-0.04303459831874856,-0.06952989806610944
2021-07-13,-0.25337696737648174,-0.018859218736756316,-0.03484629710844485
2021-07-14,-0.3344177801616935,0.01669194469788997,-0.027211514294101714
2021-07-15,-0.2681599775758969,-0.005540564236767236,-0.06404212969926984
2021-07-16,-0.28362998621141994,-0.03457252989209273,-0.031797162794188295
2021-07-19,-0.26099021323477556,-0.04936341218639145,0.037445384081972524
2021-07-21,-0.026544859379464505,-0.05077737103891961,-0.09748049937674479
2021-07-22,0.046436601372103176,-0.07654520328785831,-0.13831732741314196
2021-07-23,0.08864231994247883,-0.10787746454259144,-0.20288773100738933
2021-07-26,0.1473239742694356,-0.1083173003447904,-0.11062175182058001
2021-07-27,0.11550095815720807,-0.08764524599379343,-0.09083278295331262
2021-07-28,-0.0028032496965812283,-0.02218525790784442,-0.07382887564003467
2021-07-29,-0.039372291143112165,-0.013672709826101455,-0.07095853086244813
2021-07-30,-0.10776434870187064,0.015511892606638484,-0.04829921721759421
2021-08-02,-0.11075647322978883,0.01051949630758651,-0.0478957267362284
2021-08-03,-0.10229577673088647,0.016154861563390358,-0.08415391780378498
2021-08-04,-0.1012529395498157,0.0026330906308997108,-0.07499997526856084
2021-08-05,-0.07418743178325789,0.0020069482258435324,-0.050766071513814924
2021-08-06,-0.15943039980328663,0.044620168289645525,-0.07127673812021684
2021-08-09,-0.2042647512082577,0.05884440837692524,-0.05902774986271034
2021-08-10,-0.10951824950825584,0.008344782636436463,-0.06562133178864088
2021-08-11,-0.17139889791495938,0.024650583093437612,-0.06966277619475358
2021-08-12,-0.23048280833420698,0.034601722588150134,-0.04722816349459548
2021-08-13,-0.14804806131300055,0.03054858170183158,0.007747942717229787
2021-08-16,-0.0627690597905364,0.10925096442628374,0.09539673707234517
2021-08-18,0.02899680039291362,0.02155352417154819,0.02826514891608627
2021-08-19,0.30801063657619904,-0.03013108017227008,0.023656187173868123
2021-08-20,0.4432132714050603,-0.01990950131622175,0.05601889114886527
2021-08-23,0.7696275791333896,-0.006066535016333486,0.1338415945997985
2021-08-24,0.2758443638968488,0.05695704422910501,0.10340088225342806
2021-08-25,0.3510681211520522,0.012888406200637754,0.11596807776870327
2021-08-26,0.4973442869381759,-0.021161786126334108,0.10448669865835711
2021-08-27,0.47431374088060707,-0.02906501835471664,0.08900324695746956
2021-08-31,0.5511779779496343,-0.0848196737468475,-0.030855754466635164
2021-09-01,0.3859062278149306,-0.06720208828169683,-0.02610737500331828
2021-09-02,0.19375287344276507,-0.005405884934954567,-0.011530950170689763
2021-09-03,0.2172990965851861,0.011839170934780012,0.039000221153656985
2021-09-06,0.2733908824765155,-0.00310436485898448,0.016969098934864695
2021-09-07,0.036551046726039316,-0.004847048736681238,0.010718333400343779
2021-09-08,-0.023439313858984918,-0.026931847406002008,0.05186432165231597
2021-09-09,0.058675142617831515,-0.02897975467233202,0.044913160653045466
2021-09-10,0.2413839628351921,-0.025984785984522914,0.002696118678074547
2021-09-13,0.21815803023716102,-0.04523507547424604,0.01409221456482359
2021-09-15,0.3064865713443751,-0.12256738752671588,-0.2033699651198977
2021-09-16,0.27818283985628434,-0.11976653145050965,-0.20987826382223113
2021-09-17,0.3487080882909861,-0.08688449117517157,-0.20803306135961747
2021-09-20,0.4698864415450281,-0.04155520962593315,-0.1489869926777767
2021-09-21,0.46841145737267154,-0.04655588102534558,-0.08681763117786205
2021-09-22,0.6841110348872582,-0.0911070285023533,-0.05086288468614387
2021-09-23,0.6940589808427271,-0.11351368437132661,-0.06873249258698015
2021-09-24,0.6897045108621701,-0.10381635042693056,0.0020892295263977463
2021-09-27,0.6039343827459228,-0.038339535789285846,0.007472340008230891
2021-09-28,0.5117892324929146,-0.005541628272426328,0.06742152662806894
2021-09-29,0.6499954748610605,-0.022533071332520818,0.03843924341000605
2021-09-30,0.5278041753249427,-0.026306835924851862,0.01361652004476979
2021-10-01,0.5002115074621664,-0.0028170989459530057,0.015276393378258887
2021-10-04,0.5146564530169051,0.012803058907954802,-0.021788778652029304
2021-10-05,0.5047736292673739,-0.03421006815323437,-0.0018669316561177897
2021-10-06,0.612169801805368,-0.0720849738192393,-0.04528359132351762
2021-10-07,0.6526312753421534,-0.13685104420173444,-0.09102964203116896
2021-10-08,0.7480773576561033,-0.13445637082433579,-0.028513555209582857
2021-10-11,1.0777619242735357,-0.11261729534561106,-0.013102307547383148
2021-10-12,1.0713570311604506,0.04627645756105162,-0.03494978413407217
2021-10-13,1.5641388030489527,0.21220938310919027,-0.06426348805565658
2021-10-14,2.1846387035422445,0.8795138949770369,-0.3669260059969328
2021-10-15,3.9719368458210718,2.7542669051280204,-0.6989092303695662
2021-10-18,14.737010902019033,20.147861125538384,-1.6032193255770153
2021-10-20,2.4785801981859827,0.06930735394854223,0.22441601223722746
2021-10-21,3.032887878902699,0.3175559673052524,0.32004097564574246
2021-10-22,2.465296088862651,0.1539749578778726,0.16114539545339018
2021-10-25,2.2894611643702816,0.5702998191982926,0.2964516493612231
2021-10-26,2.239010370967666,0.6616442176405392,0.3776315168295763
2021-10-27,1.8647098055084577,0.6009656030800451,0.22570671641385828
2021-10-28,3.3585996522729835,0.8406928986429577,0.7718821413470008
2021-10-29,4.553851080041606,2.185509270972008,0.9659561728771172
2021-11-01,7.888763150854633,3.1152601599270833,1.7677361400581908
2021-11-02,5.305461881412043,1.4945097107331957,1.3643666859038417
2021-11-03,3.8758762934982296,1.49011068382882,0.8322509359706819
2021-11-04,5.192673019615559,2.0897729387617163,1.1441405525438857
2021-11-05,4.776982993474829,2.004934389416125,0.38635662831078854
2021-11-08,5.491833202488567,1.8461068117923392,0.3477070197188977
2021-11-09,4.351627829454141,1.7208761569133484,0.4664672598140081
2021-11-10,3.643757932590988,1.3470064852169286,0.7148391700654343
2021-11-11,3.8770362876887807,0.9324165017654598,0.6895245003968228
2021-11-12,3.2806281583990864,0.1001262093812521,1.1541794620105992
2021-11-15,1.6177854973285013,-0.8700575581952426,0.4407140948031952
2021-11-17,0.9438038042551274,-0.11974174839152296,0.002084617546918674
2021-11-18,2.063274115906444,-0.404868120617017,0.38888366755626746
2021-11-19,2.8664200014616337,-0.32647989821384976,0.5655589872985339
2021-11-22,2.9376854420704936,-0.02443155065050649,0.4444139433976015
2021-11-23,2.590324737946435,0.36766606967803295,0.02034426081383435
2021-11-24,1.9150885319062023,0.2669899990612903,0.010250593448078146
2021-11-25,2.269931514971892,0.7038926305073724,0.1173158806543467
2021-11-26,2.604000462391547,0.963674524117982,0.07224642918213177
2021-11-29,2.2613213639779928,0.5580885351294488,-0.06331236753723671
2021-11-30,2.112355718670863,0.30445825293687295,0.08071669095324552
2021-12-01,1.732444031699265,-0.024193884299550963,-0.05394330198733966
2021-12-02,2.9437294330789783,-0.3975920781072984,0.5964340678842576
2021-12-03,2.347483750030125,-0.3647943378110354,0.2926893690537822
2021-12-06,2.1940019149632537,-0.715853323657109,0.21009576573186442
2021-12-07,1.306376219584926,-0.5468728551388587,-0.23196346040373864
2021-12-08,0.892343652101875,-0.46185735417455337,-0.22565525351246013
2021-12-09,0.9171395819771955,-0.4789924301911636,-0.25379118395221995
2021-12-10,0.6939447576546512,-0.3511359434480619,-0.32694398060287055
2021-12-13,0.44449126464594757,-0.463794150663853,-0.1961972757743435
2021-12-15,1.9152631039725143,-0.4382095031455533,-0.4463372682194758
2021-12-16,1.690114414245348,-0.42382358901585787,-0.2506945889937602
2021-12-17,1.9324343049781747,-0.45364335439660397,-0.3412400207571242
2021-12-20,1.489339425867917,-0.47562606283184444,-0.355804915641021
2021-12-21,1.7016921392760962,-0.4265481183423312,-0.19854945574395028
2021-12-22,1.8728416224276663,-0.5801958621403017,-0.15555658153234317
2021-12-23,1.5318697503475514,-0.40974298188509384,-0.23759924795795087
2021-12-24,1.6725524401587633,-0.4310838522874885,-0.3020327412808386
2021-12-29,2.006603742040941,-0.4519848032773858,-0.2768852710653789
2021-12-30,1.6029451249012046,-0.4641353726139881,-0.3835308160069604
2021-12-31,1.2112090738276753,-0.3274946838936033,-0.24802433602722865
2022-01-04,1.2112090738276753,-0.3274946838936033,-0.24802433602722865
2022-01-05,0.95673678145408,-0.36119697918560045,-0.18992689146245892
2022-01-06,0.8744154554254351,-0.33829071096541624,-0.09515468616385758
2022-01-07,1.249722824563279,-0.41244947012566713,-0.0012140709616288265
2022-01-10,0.7838632684724489,-0.4062890053852797,-0.1738283275204188
2022-01-11,1.0088709931265465,-0.47007361580031476,-0.13809828197339638
2022-01-12,1.1942448709366527,-0.6405356169308224,-0.3663919686912191
2022-01-13,1.0403376851919486,-0.6100560393195773,-0.286952645800473
2022-01-14,0.9601610330506133,-0.5572885466065098,-0.22861742110609828
2022-01-17,1.121718112020718,-0.5683819910582104,-0.18018898541217773
2022-01-19,1.2843900951767642,-0.3503660008658934,0.011669648314393813
2022-01-20,1.3703441268221073,-0.3722903400270027,0.040348486956618405
2022-01-21,1.6554900820878897,-0.4917532790844357,0.001856365627012767
2022-01-24,1.5918440498634345,-0.4504091703824419,0.041434303361547416
2022-01-25,1.5368065841645422,-0.4811928237363628,0.011677871403869677
2022-01-26,1.7662515266199195,-0.56301811247735,-0.058542222882217054
2022-01-27,2.014153410316292,-0.5733417815674787,-0.03519404372134514
2022-01-28,1.9182162014085589,-0.4315572575827806,-0.0046782257059829165
2022-01-31,1.9087011847172193,-0.39146543369089887,0.08336751953804375
2022-02-01,1.5443378644749353,-0.4431825602142026,0.11601404931151564
2022-02-02,1.7350100920713039,-0.6032612917241947,0.13984614608191684
2022-02-03,1.67788695201027,-0.6070014032131343,0.09178182905379086
2022-02-04,1.444145756826682,-0.4577367398608553,0.03657933840024856
2022-02-07,1.5093617863284263,-0.5354662140691825,-0.019738433887297062
2022-02-08,1.597376941844842,-0.7379551160987222,-0.10083133463503208
2022-02-09,1.8884956631550942,-0.8152278443428564,-0.07918894021567514
2022-02-10,2.0808329210563556,-0.8334715722130633,-0.05970341592424599
2022-02-11,1.6072712486057397,-0.7231474072527277,-0.18169467834263775
2022-02-14,2.16615253413903,-0.5384971813184934,-0.16415453668019353
2022-02-16,1.8532775239951775,-0.34998679618563766,-0.151867860104137
2022-02-17,1.917693619370115,-0.31373725762707433,-0.23802249147752422
2022-02-18,2.02104868759568,-0.4363646454234781,-0.3139504430956672
